id_family_datalake,question,answer,time,FavelaID,Gender,Race,HowManyPHHH
1.23.3.2022.247280R_1pFGQR4lrGUdcT8,BathroomQualit,Nenhuma opção,FIRST,Marte (São José do Rio Preto),Mulher cisgênero,Parda,4
1.23.3.2022.264798R_3hgP3vmpUvX42bb,BathroomQualit,Nenhuma opção,FIRST,Marte (São José do Rio Preto),Homem cisgênero,Branca,1
1.23.3.2022.295760R_25TROFtRp8o5TRq,BathroomQualit,Nenhuma opção,FIRST,Marte (São José do Rio Preto),Mulher cisgênero,Branca,1
1.23.3.2022.317448R_2waj6yUhsqDk2LV,BathroomQualit,Nenhuma opção,FIRST,Marte (São José do Rio Preto),Homem cisgênero,Parda,1
1.23.3.2022.317960R_2OZt4SGbMGhzdPT,BathroomQualit,Nenhuma opção,FIRST,Marte (São José do Rio Preto),Mulher cisgênero,Parda,4
1.23.3.2022.332176R_1QzLSt5JMy9VXxI,BathroomQualit,Nenhuma opção,FIRST,Marte (São José do Rio Preto),Mulher cisgênero,Preta,1
1.23.3.2022.342617R_10CQnZgn4QD6rGc,BathroomQualit,Nenhuma opção,FIRST,Marte (São José do Rio Preto),Mulher cisgênero,Parda,2
1.23.3.2022.397583R_3gNoPWhuHqvnr17,BathroomQualit,Nenhuma opção,FIRST,Marte (São José do Rio Preto),Homem cisgênero,Parda,1
1.23.3.2022.413176R_1ML3eAhUpKv3Wom,BathroomQualit,Nenhuma opção,FIRST,Marte (São José do Rio Preto),NA,NA,NA
1.23.3.2022.444312R_ewxPjit5KqSCeWZ,BathroomQualit,Nenhuma opção,FIRST,Marte (São José do Rio Preto),Homem cisgênero,Preta,1
1.23.3.2022.495834R_3dGFwq9EkS9a3yc,BathroomQualit,Nenhuma opção,FIRST,Marte (São José do Rio Preto),NA,NA,NA
1.23.3.2022.496426R_2WTFqo900Isxz1A,BathroomQualit,Nenhuma opção,FIRST,Marte (São José do Rio Preto),Homem cisgênero,Parda,1
1.23.3.2022.505122R_vSH8j2mZmmLs6RP,BathroomQualit,Nenhuma opção,FIRST,Marte (São José do Rio Preto),Homem cisgênero,Parda,1
1.23.3.2022.588652R_24vdRMSmdAX2Nwh,BathroomQualit,Nenhuma opção,FIRST,Marte (São José do Rio Preto),NA,NA,NA
1.23.3.2022.598289R_1DvRrBApqzAtgRo,BathroomQualit,Nenhuma opção,FIRST,Marte (São José do Rio Preto),Mulher cisgênero,Parda,4
1.23.3.2022.608700R_2QSNrtxNXJ5D73t,BathroomQualit,Nenhuma opção,FIRST,Marte (São José do Rio Preto),Homem cisgênero,Preta,1
1.23.3.2022.631912R_2t04XxFNPtDBKgP,BathroomQualit,Nenhuma opção,FIRST,Marte (São José do Rio Preto),Homem cisgênero,Preta,1
