id_family_datalake,question_name,time_first,time_last
3.18.5.2022.815140R_2uwSIRMRhpbEkYO,CulturalEvent,0,2
1.3.3.2022.907429R_2aOKK3gllv1Hs4e,IncomeDesc,0,2
1.3.7.2021.642734R_516990,Access,0,3
3.12.11.2021.592174R_Dw4Dq6cVX85XQwF,CommFacilities,0,2
2.1.4.2022.951692R_2rIqxLWt24exbXL,AverageHealth,1,3
4.11.7.2022.865692R_D7xKRh0XX5BezD3,Walls,0,3
4.3.12.2021.660161R_1NsRx3OaA12gfja,CategoriaIncome,0,3
4.10.11.2021.830452R_2c88XgH1l0Vwwdf,CategoriaHousing,0,3
3.03.2023.472402R_2CwghnrTdbIBzwx,CategoriaFirstInfancy,0,3
4.08.2023.439756R_3M9yxFQ2fUX5M0a,AverageIGF,0,3
4.23.6.2022.708199R_1kLzrGRUIC9aeGO,Eletricity,0,3
1.24.3.2022.985836R_1hEXUY3SNJhKMus,Eletricity,0,2
1.24.3.2022.163423R_1ltPVj70ZbrflkB,Sewer,0,2
4.7.7.2022.604664R_3CZyBcK6dyHhFEL,AverageIncome,0,3
1.23.11.2021.699146R_27NCJPfYvWfRQTb,Income,0,3
3.02.2023.206441R_BJmuWHQmcSr10HL,Floor,0,3
4.08.2023.185077R_23V667IZwYiUHJV,Roof,0,3
4.25.7.2022.297192R_2dSA0WBRw2GMux2,Garbage,0,2
4.6.7.2022.773481R_2wabTgriaQplVGL,Floor,0,3
3.02.2023.272897R_2YVQVtE8sX0AGRs,AverageIGF,0,2
2.6.3.2022.353661R_3HuHNLcH7Jl1jA9,CategoriaIncome,0,3
3.02.2023.80719R_28NcaYVo1H8qLPO,CategoriaHealth,0,3
3.22.6.2022.135458R_115Sglv72Tt7oBO,Internet,0,2
3.02.2023.206441R_BJmuWHQmcSr10HL,Gender,0,0
3.9.11.2021.173705R_2anRd2X2lb1CL4K,CategoriaWomanAutonomy,0,2
3.13.11.2021.263621R_12DPdxvOkqaF3kG,AverageCitizenship,0,2
1.23.3.2022.174789R_3MfYXTIve5Hb1TW,BathroomQualit,0,3
2.3.3.2022.972654R_1dyHjSmnystGTgw,HousingProblems,0,3
1.25.11.2021.752986R_3feMh3Re1nsW0fZ,WaterFrequency,1,3
1.24.2.2022.137450R_29uEFtsurNcOI1L,Eletricity,0,2
2.23.2.2022.180492R_2ClwCq1Iw9FU78N,Documents,0,3
4.13.9.2022.905274R_1I5kp9kSko3LIjs,AverageSchooling,0,3
4.13.7.2022.732202R_1DoQNcFvV7mUnZp,AverageCitizenship,0,3
1..7.2021.338743R_311770,AverageCulture,0,3
4.1.8.2022.451557R_2zqgmRIeQpyjT7c,Water,0,2
4.7.7.2022.604664R_3CZyBcK6dyHhFEL,HowManyPHHH,0,0
3.5.11.2021.573424R_Y9METrcJZYPXYEV,CulturalEvent,0,2
1.3.7.2021.628945R_324350,CategoriaEnvironment,0,3
1.22.3.2022.772231R_20Vt2MN3PGA5M78,JobSatisfaction,0,2
1.22.3.2022.866475R_1DUxRUiez41ryNM,AverageEnvironment,1,3
2.29.1.2022.384139R_33fDShYVz18HzF6,Water,0,3
3.02.2023.236454R_26fDcsCBZPYH0S5,Bathroom,0,2
2.9.2.2022.552515R_0r2y3igxGrXixd7,CategoriaSchooling,1,3
4.27.7.2022.432037R_2qjUW6SgIQI1cRT,Income,0,2
4.1.8.2022.451557R_2zqgmRIeQpyjT7c,CategoriaEnvironment,0,2
4.9.12.2021.404496R_23dg31ekv0ZBIXE,CategoriaFirstInfancy,0,3
2.4.2.2022.563793R_2AG8C3pWHkF2RYD,AverageHealth,0,2
4.15.3.2022.992501R_23fL6fqZ49pdZ3X,BathroomQualit,0,3
4.11.8.2022.592450R_1oiq4P7gGMlyVPc,FoodManytimes,0,3
3.9.11.2021.597152R_2tL8liN16C4tQ2p,HousingProblems,0,3
4.5.8.2022.882332R_2P5U44UnGmr5FFz,BathroomQualit,0,2
1.21.10.2021.292853R_OvaDaY854MKEcpj,SchoolMathLit,0,2
1.16.3.2022.550001R_3EEBNiu2v4mWBqI,IncomeWorkS3,0,2
1.18.3.2022.443413R_3sc6av5YzZGhArv,CategoriaWomanAutonomy,0,2
4.18.7.2022.582178R_3dNgCckEGV3zFyK,CategoriaSchooling,0,3
2.6.3.2022.353661R_3HuHNLcH7Jl1jA9,Bathroom,0,3
2.1.2.2022.407370R_10MlSGwP4D4B92B,CategoriaHousing,0,2
2.28.1.2022.741757R_1LbwKdX8uDMLOUL,FamilyRelations,1,3
3.11.11.2021.267045R_1eKykLkUhWn8D9s,CategoriaIGF,0,2
1.17.3.2022.659649R_306L4gibd3rP6p4,HousingProblems,0,3
4.13.9.2022.905274R_1I5kp9kSko3LIjs,CategoriaIGF,0,3
1.3.7.2021.218814R_720478,AverageEnvironment,0,3
4.7.7.2022.604664R_3CZyBcK6dyHhFEL,AverageHousing,0,3
2.1.4.2022.129423R_2cdYAQNPpp3ZZ2F,FoodManytimes,1,3
2.1.4.2022.742770R_30bZKBtMa3jFJpz,Garbage,0,3
3.02.2023.172805R_1kLeLLwRf9VZw9g,AverageWomanAutonomy,0,3
2.3.2.2022.966592R_2qg8BQf1CJLtnEX,Water,1,3
1.15.3.2022.590683R_21aorRKmiHixtJW,CategoriaHousing,1,3
4.5.4.2022.835039R_2q1x8bsRWFb1tCo,JobSatisfaction,0,2
1.4.3.2022.481971R_2DYteXuqkjx7Ylk,Documents,0,2
1.17.3.2022.142446R_sofGNxVBYVEKrHH,CommFacilities,0,2
2.28.1.2022.607623R_1CfPHXMTCcNUF80,Gender,0,0
2.29.1.2022.389584R_NWw5MHt5HdPeqDT,CategoriaSchooling,0,3
4.11.11.2021.296602R_1KpSHvqkk9TlJGq,CategoriaEnvironment,0,2
3.13.11.2021.200222R_3qNEaqFOvcT2Mps,Walls,0,3
1.22.3.2022.759765R_30iqqt9y0ECD3T4,CEP,0,2
1.21.10.2021.292853R_OvaDaY854MKEcpj,Sewer,0,2
1.4.3.2022.969678R_6fMaYDFd05P4h57,Gender,0,0
1.22.3.2022.862794R_AieVtk7jIMj1Tc5,Bathroom,0,3
3.03.2023.472402R_2CwghnrTdbIBzwx,CommFacilities,0,3
1.24.2.2022.420984R_2dvcKpPdZb6xzxu,CommFacilities,0,2
2.23.2.2022.705006R_2OQ1wKkfjUChgHH,SchoolMathLit,1,3
1.3.7.2021.151688R_868597,SchoolLiteracy,0,2
1.17.3.2022.592798R_sUwGU1nGKuvIRu9,AverageHousing,0,2
4.31.3.2022.635387R_1C28vm4cdfWrQRT,CategoriaWomanAutonomy,0,3
3.13.9.2022.540383R_4UtLWfXSqRXPAVH,CulturalEvent,0,2
1.16.3.2022.655810R_3sdDmVg4xnTzpYf,AverageCulture,0,3
4.7.7.2022.604664R_3CZyBcK6dyHhFEL,CategoriaIncome,0,3
4.17.3.2022.514928R_1ffPUNISjggrDAJ,CategoriaHousing,0,2
1.18.3.2022.969138R_vqPKX4oWVX0W4lX,Income,1,3
3.07.2023.490189R_uqRgWQAZuiUM9Ud,FamilyRelations,0,3
4.08.2023.209697R_1medQCLv0Rp4TuT,Sewer,0,3
4.07.2023.275787R_8CfdQY6K7NFViAp,HousingProblems,0,3
3.02.2023.152894R_3Gf8yfhuthNiBOS,HousingProblems,0,3
1.22.3.2022.187708R_czKLxE6szqsUPxD,AverageCitizenship,0,3
1.4.3.2022.560359R_2Y4dC26dWtQFByM,HowManyPHHH,0,0
1.15.3.2022.590683R_21aorRKmiHixtJW,CategoriaCitizenship,1,3
1.3.7.2021.617025R_431427,CategoriaCulture,0,2
4.19.9.2022.443807R_3DngJfeBlJaweRv,Sewer,0,3
3.16.9.2022.379265R_C38uD7FsiC0qucN,HowManyPHHH,0,0
4.3.11.2021.955339R_31QPTREL3S4R2ea,HousingProblems,0,3
3.02.2023.183437R_73AZyYVtBDNII5b,Income,0,3
4.9.11.2021.875861R_12xp6j21QiFhcfS,Water,0,3
3.12.11.2021.592174R_Dw4Dq6cVX85XQwF,Walls,0,2
1.19.3.2022.737362R_1EgrxdfNHf5S45i,CategoriaWomanAutonomy,0,3
2.1.2.2022.639603R_25TjU40vMvTLLEL,CategoriaIGF,0,3
2.24.3.2022.257990R_0N6PSwAnjUlUPMR,CategoriaIncome,0,3
1.15.3.2022.155190R_ZE1ltzskFjWLkxr,Roof,1,3
4.28.7.2022.537536R_28LDu6AvvvcFdHo,CategoriaSchooling,0,2
4.6.7.2022.773481R_2wabTgriaQplVGL,Health,0,3
1.22.3.2022.386478R_2sXNUOGyz8UZNcX,CommFacilities,0,2
1.23.3.2022.725909R_2veQn5NChyAJnXZ,HowManyPHHH,0,0
1.17.3.2022.675705R_22zwAMvkVlCQGDg,SchoolLast,0,2
3.03.2023.295117R_2xyMNz4TqAPGpCH,AverageHealth,0,3
2.17.12.2021.521899R_1gSgeYdmgziLeq0,SchoolMathLit,1,3
1.14.12.2021.160144R_26h7fHaIHuHmFTf,SchoolLast,0,2
1.28.4.2022.248210R_9AKhKHlc9k2YwkF,CategoriaHousing,0,3
1.24.3.2022.985836R_1hEXUY3SNJhKMus,AverageEnvironment,0,2
1.23.2.2022.459975R_3qed0n4JH05DWlY,Health,1,3
2.6.3.2022.103714R_1myOl5YzQcAGF6T,AverageIGF,0,3
1.23.3.2022.332176R_1QzLSt5JMy9VXxI,BathroomQualit,0,3
4.24.8.2022.943042R_2CEAWNcY75Pt3mF,CategoriaIncome,0,3
4.18.8.2022.307075R_1JPkj0YzuyTXgjy,CategoriaCitizenship,0,2
4.15.9.2022.607043R_1FyQJGML0BYjDgm,Race,0,0
1.25.11.2021.251627R_1QfNRgmucMJmOck,AverageIGF,0,3
3.03.2023.458848R_umtdLpmTfjIiwgh,CulturalEvent,0,3
1.15.10.2021.896476R_324Rn1yZErdTimt,AverageIncome,0,3
2.1.2.2022.113963R_1eXcH7aBSGJzXw7,BankAccount,0,3
4.11.7.2022.865692R_D7xKRh0XX5BezD3,CategoriaHousing,0,3
1.18.3.2022.802003R_1MRLTV9H8bT3eCG,Documents,0,2
3.02.2023.432022R_6nxtwLYnm4haeVX,FamilyRelations,0,3
2.5.4.2022.681658R_10pXwumXy70pseA,Garbage,0,3
1.23.3.2022.608700R_2QSNrtxNXJ5D73t,Eletricity,0,3
1.19.3.2022.176618R_1QheVxk6ML5UbyM,SchoolMathLit,0,3
4.1.8.2022.853126R_1OrAyvut54Vo3aD,HousingProblems,0,2
3.02.2023.2595R_333BVoG5M0ZSDbQ,IncomeDesc,0,2
2.18.2.2022.224170R_1NCESAjtlXmERrD,Documents,0,2
3.02.2023.470871R_2WVEYLCb1uPZLRM,IncomeDesc,0,3
4.5.4.2022.346925R_1DwL2PKYRW5sO1s,AverageWomanAutonomy,0,2
2.9.2.2022.930112R_1jIK76tUJG55suK,Bathroom,0,3
4.15.9.2022.944801R_1hySDyMTqdrJk6T,CategoriaWomanAutonomy,0,3
2.17.12.2021.521899R_1gSgeYdmgziLeq0,Floor,1,3
1.24.2.2022.738850R_3LcCTeP5azuvyvx,WaterFrequency,1,3
3.19.9.2022.607422R_2XcvibMFnQyWg6N,BankAccount,0,2
2.25.2.2022.537037R_1HcmD7WpJr3kw9d,AverageHousing,1,3
2.03.2023.97236R_3h0eVTEHrwnmDoq,BathroomQualit,0,3
1.15.3.2022.147339R_1FEXOr2MtRmhic3,Bathroom,0,3
2.9.2.2022.501908R_2dZ2Ymhuj4PaChQ,AverageHousing,1,3
2.27.1.2022.993844R_3RrLfb8d5cBQN3M,Floor,0,3
2.3.2.2022.966592R_2qg8BQf1CJLtnEX,AverageHousing,1,3
4.20.9.2022.472302R_3fE0DacBEEDa3py,Eletricity,0,3
2.6.3.2022.358259R_2CdfSbAwcgPOXQA,Documents,0,3
4.25.7.2022.744659R_1qTWl7KzDuSqLho,AverageIncome,0,2
1.3.7.2021.122104R_852390,Floor,0,2
1.17.3.2022.166214R_6Am5aFDvngt6m0V,HousingProblems,0,2
1.3.7.2021.889525R_311514,Income,0,3
2.25.2.2022.537037R_1HcmD7WpJr3kw9d,IncomeDesc,0,3
4.4.11.2021.536384R_2aqQ0f1VGHzuBzZ,AverageSchooling,0,3
1.23.2.2022.600840R_3lFZdkN8KFg0yJv,Income,0,3
1.15.3.2022.853058R_cUB6PIrHhnqspPj,AverageIncome,1,3
2.29.1.2022.165003R_2foKBk52izldvww,AverageFirstInfancy,1,3
4.20.7.2022.555020R_3mAiERWJEJarSkF,AverageHealth,0,2
4.08.2023.349257R_1LZrHEIbRUfOrYD,WaterFrequency,0,3
3.13.9.2022.540383R_4UtLWfXSqRXPAVH,AverageWomanAutonomy,0,2
3.03.2023.387970R_3sbHvudCiR9QLzt,Health,0,2
3.03.2023.187448R_1IbjIvJIJQkVueU,Water,0,3
1.22.3.2022.772231R_20Vt2MN3PGA5M78,Sewer,0,2
4.7.7.2022.387007R_2pKMRVEJYpDJIrp,CommFacilities,0,2
2.8.2.2022.188893R_2CrMvKiJnMXLURd,Garbage,0,2
4.08.2023.123465R_3MzLsDoRLbMUgf0,Roof,0,3
4.22.7.2022.694709R_BSqKX26EPM8S4k9,CulturalEvent,0,2
1.21.10.2021.959147R_sC1wDK4FPlEzHYR,CategoriaHousing,0,3
4.14.9.2022.943265R_2SvidKpoA6azBJL,HowManyPHHH,0,0
2.22.2.2022.781217R_331sHkkKHUMIvx2,AverageSchooling,0,3
3.02.2023.415758R_28J2jjcWg5TWcez,CommFacilities,0,3
2.14.1.2022.585043R_1GOfVDZ9fmwxyhd,CEP,0,3
4.28.7.2022.537536R_28LDu6AvvvcFdHo,HousingProblems,0,2
3.17.6.2022.100388R_10Mnmhw4Ct4oQ5Z,CommFacilities,0,2
2.17.2.2022.222935R_1fdQwO5WLCaXqr1,CategoriaSchooling,0,3
2.22.2.2022.781217R_331sHkkKHUMIvx2,FamilyRelations,1,3
4.20.9.2022.472302R_3fE0DacBEEDa3py,CommFacilities,0,3
2.4.2.2022.268695R_1loThkgdZyByuu9,CategoriaIncome,1,3
3.05.2023.229461R_emJCAbjP4YwSQP7,CategoriaHealth,0,3
4.30.6.2022.383666R_1CefQNfO7XFnSRE,AverageWomanAutonomy,0,2
1.15.3.2022.155190R_ZE1ltzskFjWLkxr,AverageIGF,1,3
3.07.2023.202061R_pFY1E6OzCMjCEsp,AverageHousing,0,2
4.27.7.2022.863840R_2B3gXTB28aRFrSk,SchoolLiteracy,0,3
3.07.2023.490189R_uqRgWQAZuiUM9Ud,CategoriaEnvironment,0,3
1.4.3.2022.481971R_2DYteXuqkjx7Ylk,IncomeWorkS3,0,2
1.25.11.2021.994877R_24vjPAPIEUi5WNL,AverageSchooling,1,3
4.19.7.2022.109835R_tLgyvu12QaMaBah,Access,0,3
1.16.3.2022.550001R_3EEBNiu2v4mWBqI,CategoriaHealth,1,3
2.5.4.2022.681658R_10pXwumXy70pseA,Floor,0,3
4.7.7.2022.984717R_QcDDikH4Gjwjmvv,BathroomQualit,0,2
1.23.2.2022.616473R_2wbNKt7GCTLLxZU,BankAccount,0,2
1.22.3.2022.500619R_3GqYS3vWL08H3OU,Eletricity,0,3
1.16.3.2022.984401R_2wLfJ8h6Y5WIXdG,IncomeWorkS3,0,2
1.22.3.2022.168682R_1jTm53Io24vFxr5,BankAccount,0,3
1.23.2.2022.858831R_1Cyhb3z2ZB2gHXq,CategoriaHousing,0,2
4.08.2023.80136R_3oRCz1DsZOFjaMN,Health,0,3
1.24.3.2022.694036R_BV6HmhbHUsnwG9H,CategoriaIncome,0,2
2.1.4.2022.918789R_1HeHmOzhihu9U48,Documents,0,2
4.11.7.2022.221060R_2Qs8SGZ9RrBU5KE,AverageFirstInfancy,0,3
4.21.3.2022.202399R_1Fh1J6c1wmo28sv,Sewer,0,3
4.18.7.2022.984217R_2cisXlfhEZMhNoK,WaterFrequency,0,3
3.02.2023.295975R_3G0WdatyjJF8WCr,IncomeDesc,0,2
3.17.6.2022.100388R_10Mnmhw4Ct4oQ5Z,IncomeDesc,0,2
2.02.2023.342505R_OwWM33RkfQN3Lax,AverageHealth,0,3
4.1.8.2022.537690R_1dF6vItZ45vBTcX,CulturalEvent,0,3
1.23.3.2022.714092R_22lYn2lPFRLV4IL,AverageHousing,0,2
1.22.3.2022.237223R_2QJR2zCHWxavMkU,CategoriaHousing,0,2
3.13.11.2021.699086R_2EgFWBktJz0ZIAt,Access,0,2
1.18.3.2022.969138R_vqPKX4oWVX0W4lX,CategoriaIGF,1,3
4.20.7.2022.214332R_1imp0fHq1bMTM0O,JobSatisfaction,0,3
3.13.11.2021.195345R_VX8wg1p267NVI7D,Access,0,3
2.22.3.2022.603306R_1gT2ZQLhySlYTRf,Walls,0,2
1.22.3.2022.386478R_2sXNUOGyz8UZNcX,Eletricity,0,2
3.03.2023.210849R_2f0sZUMTJrxf9FN,AverageIGF,0,3
4.21.3.2022.954828R_vBM8bbtEXNrSaf7,JobSatisfaction,0,2
3.07.2023.22609R_2WByNAs488Thm3J,CategoriaHousing,0,3
4.21.7.2022.147294R_Ybih0tOKxjqe41z,BathroomQualit,0,3
4.20.7.2022.391821R_1gwE29U86ctZsDU,BankAccount,0,3
1.23.2.2022.984242R_2zcHpYl0qibNGX6,Eletricity,0,2
3.07.2023.362871R_2979lrLE8d3TXET,HousingProblems,0,3
3.16.11.2021.281391R_pN4RxAzAZCYPkXL,SchoolMathLit,0,3
4.10.8.2022.633980R_2CfaN6rPg5IovXX,CategoriaHealth,0,3
1.19.3.2022.737362R_1EgrxdfNHf5S45i,CategoriaIGF,0,3
3.02.2023.369859R_1LRPE8LbjbET4Hy,CategoriaHealth,0,2
3.07.2023.422471R_1IhmlITYpRMJ8yv,CategoriaCulture,0,2
2.5.4.2022.681658R_10pXwumXy70pseA,CategoriaEnvironment,0,3
4.7.7.2022.936065R_3RmjG8EcovoVBTD,SchoolMathLit,0,3
2.03.2023.97236R_3h0eVTEHrwnmDoq,Roof,0,3
1.22.3.2022.863042R_BGuuMp31ikG6Mw1,CulturalEvent,0,3
1.24.2.2022.639789R_us4cjZCkYPZjwxr,CategoriaIncome,0,3
3.07.2023.490189R_uqRgWQAZuiUM9Ud,CommFacilities,0,3
3.11.11.2021.929162R_3nOcAMyo1t5G8SF,AverageIncome,0,3
3.07.2023.29188R_1d9XDuuefH3xAmC,CategoriaHousing,0,3
2.9.2.2022.501908R_2dZ2Ymhuj4PaChQ,AverageEnvironment,1,3
2.28.1.2022.607623R_1CfPHXMTCcNUF80,Race,0,0
1.3.7.2021.218814R_720478,Bathroom,0,3
1.3.7.2021.305094R_482113,Walls,0,3
3.02.2023.152894R_3Gf8yfhuthNiBOS,WaterFrequency,0,3
4.14.9.2022.845183R_1F53o58tIY327fv,Documents,0,3
3.9.11.2021.597152R_2tL8liN16C4tQ2p,Eletricity,0,3
4.19.7.2022.902935R_2BqHxErDuzmuV8u,Gender,0,0
4.08.2023.363791R_D0ud5S5P2wyIryp,FamilyRelations,0,3
2.1.2.2022.113963R_1eXcH7aBSGJzXw7,Water,0,3
1.1.7.2021.710921R_118195,CommFacilities,0,2
4.21.7.2022.147294R_Ybih0tOKxjqe41z,CategoriaSchooling,0,3
2.4.3.2022.828562R_1gNfFb7EM8yY7Ju,Race,0,0
4.27.6.2022.422554R_1ODYBBSgXqRQAfM,AverageWomanAutonomy,0,3
1.25.2.2022.626421R_1dmkH9koWTvY9OS,BathroomQualit,0,3
1.3.7.2021.317475R_331743,CategoriaWomanAutonomy,0,2
2.16.12.2021.200122R_vc2rwudTQwrhT3P,CategoriaEnvironment,1,3
1.19.3.2022.737362R_1EgrxdfNHf5S45i,Eletricity,0,3
1.18.3.2022.834218R_1o89kstTVLXbqRR,Roof,1,3
3.03.2023.89635R_3D8ewsmZgatASNy,HousingProblems,0,2
1.3.7.2021.218814R_720478,CategoriaIGF,0,3
1.16.3.2022.655810R_3sdDmVg4xnTzpYf,FoodManytimes,1,3
3.07.2023.231592R_3OrGgfEBy9e1yAu,Gender,0,0
4.21.7.2022.520612R_2TFYnznUg82OkDH,HowManyPHHH,0,0
3.16.11.2021.238972R_12z5szDZJYqebNg,CategoriaHealth,0,2
2.23.2.2022.705006R_2OQ1wKkfjUChgHH,CategoriaIncome,0,3
4.11.8.2022.592450R_1oiq4P7gGMlyVPc,CategoriaIGF,0,3
4.6.7.2022.708720R_560rqTB0fjWGbvz,Walls,0,3
2.1.4.2022.317720R_1DYaywBBbFt1JXM,IncomeDesc,0,3
4.21.3.2022.957010R_12MwmOJwfLeL7kJ,JobSatisfaction,0,3
4.31.3.2022.635387R_1C28vm4cdfWrQRT,Bathroom,0,3
1.3.3.2022.876247R_ONEW8IuGYFk90iZ,CategoriaIncome,0,2
2.1.4.2022.317720R_1DYaywBBbFt1JXM,AverageSchooling,0,3
3.03.2023.385030R_UzhNMkdtDtAccfL,CategoriaFirstInfancy,0,3
3.14.9.2022.632152R_1DRPNGpa6wsE0Ib,BathroomQualit,0,2
2.31.3.2022.717654R_3ad76K2XZuTLC7L,Garbage,0,2
4.5.4.2022.425733R_2XhvLvW67zqQgl5,BathroomQualit,0,3
2.28.1.2022.607623R_1CfPHXMTCcNUF80,CategoriaEnvironment,0,3
1.22.3.2022.500619R_3GqYS3vWL08H3OU,Documents,0,3
1.17.3.2022.142446R_sofGNxVBYVEKrHH,AverageIGF,0,2
1.24.2.2022.420984R_2dvcKpPdZb6xzxu,Walls,0,2
3.12.11.2021.581386R_3pa7R68zGBKhMB3,HousingProblems,0,2
3.5.9.2022.600187R_2WIjDbpYIpMrEkX,Gender,0,0
1.23.2.2022.479400R_pga8NCWT9AqatyN,DreamsKids,0,3
1.23.3.2022.264798R_3hgP3vmpUvX42bb,CategoriaEnvironment,0,2
2.29.1.2022.439359R_1IKIcTbe7ZMBGXw,AverageIncome,1,3
1.22.3.2022.276484R_eyrtKk8EQbashAl,AverageCitizenship,0,3
4.8.3.2022.818734R_1KkGxs2fSMWbwu2,JobSatisfaction,0,3
1.3.7.2021.122104R_852390,AverageCitizenship,0,2
1.23.3.2022.264798R_3hgP3vmpUvX42bb,CategoriaSchooling,0,2
1.18.3.2022.443413R_3sc6av5YzZGhArv,CategoriaCitizenship,0,2
3.07.2023.151386R_3mkSzF46MBo6XrO,Race,0,0
4.23.6.2022.708199R_1kLzrGRUIC9aeGO,WaterFrequency,0,3
1.22.3.2022.155331R_2zk9XkQ3VihhzdX,AverageEnvironment,0,3
1.3.7.2021.585069R_104178,CategoriaIncome,0,2
1.23.3.2022.588652R_24vdRMSmdAX2Nwh,JobSatisfaction,0,3
1.18.3.2022.834218R_1o89kstTVLXbqRR,FamilyRelations,1,3
2.17.2.2022.556767R_2AEV2lSVmAP3yQ3,CommFacilities,0,2
1.19.3.2022.737362R_1EgrxdfNHf5S45i,Floor,0,3
1.15.3.2022.548039R_2t3gtaNtJYCvQWT,HousingProblems,0,2
1.24.2.2022.971473R_3O8hyMqvg16Cobp,CulturalEvent,0,2
4.07.2023.334943R_2wgz98LXq1rvNqs,CategoriaIncome,0,3
4.7.7.2022.387007R_2pKMRVEJYpDJIrp,Roof,0,2
3.02.2023.35287R_33vuKy2ZSrp4817,CategoriaHealth,0,3
2.3.3.2022.972654R_1dyHjSmnystGTgw,CategoriaSchooling,0,3
2.4.2.2022.981574R_1jfbz9g0qQbGXiw,AverageIncome,0,3
1.23.3.2022.495834R_3dGFwq9EkS9a3yc,Roof,1,3
2.29.3.2022.482450R_24l8FjR04GP3fUE,CommFacilities,0,3
2.2.2.2022.363566R_8cux1V1x89up0ch,Gender,0,0
3.02.2023.35287R_33vuKy2ZSrp4817,CategoriaIGF,0,3
1.16.3.2022.655810R_3sdDmVg4xnTzpYf,Water,0,3
2.23.2.2022.180492R_2ClwCq1Iw9FU78N,CategoriaHousing,0,3
2.1.2.2022.113963R_1eXcH7aBSGJzXw7,Health,1,3
1.23.3.2022.906848R_R4ufdXejL6sINUZ,Bathroom,0,2
2.6.3.2022.353661R_3HuHNLcH7Jl1jA9,WaterFrequency,0,3
4.08.2023.349257R_1LZrHEIbRUfOrYD,Garbage,0,3
3.02.2023.470871R_2WVEYLCb1uPZLRM,AverageIncome,0,3
1.24.3.2022.426021R_2wBmOkIB1eoK5h6,CategoriaHousing,1,3
4.27.6.2022.422554R_1ODYBBSgXqRQAfM,IncomeDesc,0,3
4.07.2023.13341R_25LcQXlEpiAusnU,Sewer,0,3
1.18.3.2022.443413R_3sc6av5YzZGhArv,Garbage,0,2
4.6.7.2022.382007R_A1Ek1LbNEXCcK6R,Bathroom,0,3
1.23.3.2022.496426R_2WTFqo900Isxz1A,Floor,0,2
4.15.9.2022.977807R_1H5IabSsyBR5Ue4,CategoriaCulture,0,3
3.02.2023.473998R_30nNMlhWtGj1BBe,CategoriaWomanAutonomy,0,3
2.1.4.2022.346956R_2XpPtyAxl3yo2ff,Water,0,3
1.4.3.2022.885189R_1j9OyZOpPz9VOQu,IncomeDesc,0,3
1.23.3.2022.714092R_22lYn2lPFRLV4IL,AverageIncome,0,2
3.02.2023.80719R_28NcaYVo1H8qLPO,AverageSchooling,0,3
1.3.7.2021.122104R_852390,Internet,0,2
4.21.7.2022.520612R_2TFYnznUg82OkDH,CategoriaHealth,0,3
4.10.11.2021.524174R_1ClKN26yVot9hzk,HowManyPHHH,0,0
3.02.2023.369859R_1LRPE8LbjbET4Hy,Eletricity,0,2
2.3.3.2022.972654R_1dyHjSmnystGTgw,CategoriaEnvironment,0,3
2.27.1.2022.165404R_1YBNUaT9EcRbmBH,Health,1,3
1.22.2.2022.600886R_2QE5v2yj5FHwS4f,IncomeDesc,0,2
3.02.2023.152894R_3Gf8yfhuthNiBOS,AverageIncome,0,3
4.4.11.2021.206018R_2WCKmhxeGYu0pDG,HowManyPHHH,0,0
2.1.4.2022.129423R_2cdYAQNPpp3ZZ2F,CategoriaCitizenship,0,3
4.21.7.2022.404637R_2XhQMA580kYG8Tb,CategoriaHousing,0,3
2.14.1.2022.572145R_1i8PM90GFaHC9Gx,Floor,1,3
3.07.2023.362871R_2979lrLE8d3TXET,FamilyRelations,0,3
2.9.2.2022.446234R_3P7FRQYKFVm6rje,Internet,0,3
3.03.2023.181547R_6VAetkoJ5EvZwSB,CategoriaIncome,0,3
4.30.6.2022.383666R_1CefQNfO7XFnSRE,CategoriaEnvironment,0,2
3.8.11.2021.337257R_1CDgP09BV3eYTaE,CategoriaIncome,0,2
2.4.3.2022.828562R_1gNfFb7EM8yY7Ju,CategoriaHealth,0,3
3.11.11.2021.664181R_26hdmpqu1uvoeDM,AverageEnvironment,0,2
3.5.9.2022.600187R_2WIjDbpYIpMrEkX,Access,0,2
4.30.11.2021.966140R_2QRIsBc88iiMCpw,Race,0,0
2.1.4.2022.918789R_1HeHmOzhihu9U48,AverageIncome,0,2
2.29.1.2022.384139R_33fDShYVz18HzF6,AverageSchooling,0,3
4.10.8.2022.633980R_2CfaN6rPg5IovXX,Health,0,3
1.3.7.2021.151688R_868597,Bathroom,0,2
4.13.4.2022.542784R_10ZcQZwf746jyhK,CategoriaSchooling,0,3
3.02.2023.81722R_3nMbyl3SrBD05Ah,CategoriaIncome,0,3
4.13.4.2022.312307R_1NCbTknnQNtdpWc,SchoolMathLit,0,3
3.8.9.2022.484734R_2R48owjYHoOZQnM,Roof,0,2
4.8.8.2022.223649R_0iySMZKjtTqkptT,Internet,0,3
3.22.6.2022.989231R_6xml120YRuHJ8U9,SchoolLiteracy,0,2
1.23.2.2022.344519R_3DtCBOWMkTlAzio,CategoriaCulture,0,2
2.3.2.2022.966592R_2qg8BQf1CJLtnEX,CategoriaHealth,1,3
3.07.2023.481020R_1Ns8CnZYjxyJAqR,Sewer,0,3
4.08.2023.123465R_3MzLsDoRLbMUgf0,Water,0,3
3.03.2023.482178R_2qgf8HnmzlkEqN7,Garbage,0,2
